pretty_formula,material_id,num_atoms,Li_voltage,Na_voltage,cif
LiMnF3,mp-765633,10,-3.7311365483858827,-1.242620087891316,"# generated using pymatgen
data_LiMnF3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.20470555
_cell_length_b   5.20473012
_cell_length_c   4.86218520
_cell_angle_alpha   89.99998345
_cell_angle_beta   90.00001709
_cell_angle_gamma   120.00002675
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiMnF3
_chemical_formula_sum   'Li2 Mn2 F6'
_cell_volume   114.06604736
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  -0.00006263  -0.00005549  0.25000003  1
  Li  Li1  1  -0.00002313  -0.00003025  0.74999995  1
  Mn  Mn2  1  0.33336189  0.66669470  0.74999990  1
  Mn  Mn3  1  0.66672673  0.33339386  0.25000017  1
  F  F4  1  0.30971406  -0.00000071  0.49980429  1
  F  F5  1  -0.00000061  0.30971423  0.50019535  1
  F  F6  1  0.30971324  0.30971339  0.00000033  1
  F  F7  1  0.69028581  0.69028568  0.50000037  1
  F  F8  1  -0.00000038  0.69028491  0.00019553  1
  F  F9  1  0.69028502  -0.00000033  -0.00019593  1
"
LiCrF5,mp-1388415,14,-5.7833991240619325,-3.9139416302040235,"# generated using pymatgen
data_LiCrF5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.55733221
_cell_length_b   5.55737415
_cell_length_c   7.46147795
_cell_angle_alpha   69.34108342
_cell_angle_beta   69.34112097
_cell_angle_gamma   89.62160345
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiCrF5
_chemical_formula_sum   'Li2 Cr2 F10'
_cell_volume   199.92179569
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.61589287  0.38408819  0.25001110  1
  Li  Li1  1  0.38362009  0.61639144  0.74999795  1
  Cr  Cr2  1  0.00039622  0.00069819  -0.00030523  1
  Cr  Cr3  1  -0.00068549  -0.00040986  0.50026041  1
  F  F4  1  0.25822393  0.27427840  0.35538423  1
  F  F5  1  0.72585968  0.74187112  0.14455418  1
  F  F6  1  0.74207609  0.72342682  0.64545451  1
  F  F7  1  0.27643678  0.25784574  0.85461538  1
  F  F8  1  0.06711234  0.93287564  0.24999375  1
  F  F9  1  0.93103617  0.06897006  0.75002772  1
  F  F10  1  0.21329616  0.76163555  0.94871445  1
  F  F11  1  0.23831517  0.78672835  0.55129202  1
  F  F12  1  0.78553102  0.23716030  0.05270302  1
  F  F13  1  0.76288811  0.21444086  0.44729664  1
"
Li3Cr,mp-1059289,16,0.8811663795353294,2.9140602663363073,"# generated using pymatgen
data_Li3Cr
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.41790779
_cell_length_b   8.17809792
_cell_length_c   8.18709729
_cell_angle_alpha   89.99998409
_cell_angle_beta   90.00020272
_cell_angle_gamma   90.00000306
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li3Cr
_chemical_formula_sum   'Li12 Cr4'
_cell_volume   295.80050050
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.74473179  0.24838168  0.37605979  1
  Li  Li1  1  0.75523217  0.25160508  0.87605804  1
  Li  Li2  1  0.24476977  0.75160206  0.62394334  1
  Li  Li3  1  0.25526724  0.74838803  0.12394306  1
  Li  Li4  1  0.74571215  1.00485272  0.13032041  1
  Li  Li5  1  0.75427527  0.49514991  0.63031609  1
  Li  Li6  1  0.24572468  -0.00484969  0.86968442  1
  Li  Li7  1  0.25428816  0.50485352  0.36968052  1
  Li  Li8  1  0.25333780  0.24312232  0.62941436  1
  Li  Li9  1  0.24669410  0.25687882  0.12941672  1
  Li  Li10  1  0.75330547  0.75688022  0.37058480  1
  Li  Li11  1  0.74666538  0.74311910  0.87058976  1
  Cr  Cr12  1  0.24545210  0.00173591  0.37383240  1
  Cr  Cr13  1  0.25466160  0.49827112  0.87383727  1
  Cr  Cr14  1  0.74532690  0.99827185  0.62615774  1
  Cr  Cr15  1  0.75455535  0.50173734  0.12616126  1
"
LiTe,mp-10654,2,-0.6722905527709595,1.1230032359764048,"# generated using pymatgen
data_LiTe
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.59402365
_cell_length_b   3.59402524
_cell_length_c   3.59396905
_cell_angle_alpha   89.91215604
_cell_angle_beta   89.99945319
_cell_angle_gamma   89.49364266
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiTe
_chemical_formula_sum   'Li1 Te1'
_cell_volume   46.42147286
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  -0.00000000  -0.00000000  0.00000000  1
  Te  Te1  1  0.50000000  0.50000000  0.50000000  1
"
Cs2LiTaCl6,mp-569885,10,-0.23236407748447885,1.3560643111869748,"# generated using pymatgen
data_Cs2LiTaCl6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.31623043
_cell_length_b   7.31623054
_cell_length_c   7.31619840
_cell_angle_alpha   60.00014835
_cell_angle_beta   60.00014647
_cell_angle_gamma   60.00029369
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Cs2LiTaCl6
_chemical_formula_sum   'Cs2 Li1 Ta1 Cl6'
_cell_volume   276.91543630
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cs  Cs0  1  0.74999800  0.75000113  0.75000196  1
  Cs  Cs1  1  0.25000219  0.24999865  0.24999784  1
  Li  Li2  1  0.49999894  0.50000173  0.50000110  1
  Ta  Ta3  1  -0.00001391  0.00001868  0.00001387  1
  Cl  Cl4  1  0.75883431  0.24116581  0.24116652  1
  Cl  Cl5  1  0.24116292  0.24116433  0.75883713  1
  Cl  Cl6  1  0.24116022  0.75883985  0.75883897  1
  Cl  Cl7  1  0.24118433  0.75880836  0.24114242  1
  Cl  Cl8  1  0.75883685  0.24116380  0.75883642  1
  Cl  Cl9  1  0.75883616  0.75883766  0.24116378  1
"
LiV3SnO8,mp-778681,13,-1.9463625144122672,-0.2541381204917901,"# generated using pymatgen
data_LiV3SnO8
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.62986554
_cell_length_b   6.65817949
_cell_length_c   6.77486162
_cell_angle_alpha   73.40346023
_cell_angle_beta   106.61106086
_cell_angle_gamma   145.90922804
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiV3SnO8
_chemical_formula_sum   'Li1 V3 Sn1 O8'
_cell_volume   159.96358975
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.78419010  0.16952739  0.99215370  1
  V  V1  1  0.37487424  0.58602117  0.32573070  1
  V  V2  1  0.61896529  0.42912702  0.69615565  1
  V  V3  1  0.28041187  0.68451713  0.71430341  1
  Sn  Sn4  1  0.66295312  0.28868505  0.28996591  1
  O  O5  1  0.10897616  0.84328190  0.68958049  1
  O  O6  1  0.21328668  0.74144554  0.37467159  1
  O  O7  1  0.33132763  0.62739325  0.98244803  1
  O  O8  1  0.43173058  0.55272243  0.63882687  1
  O  O9  1  0.53080637  0.42493365  0.38420526  1
  O  O10  1  0.60724354  0.31635754  0.98489140  1
  O  O11  1  0.74265682  0.21837197  0.67289182  1
  O  O12  1  0.83257661  0.12761701  0.28417717  1
"
LiTi2O4,mp-390,7,-0.7992919873355602,2.436858645598596,"# generated using pymatgen
data_LiTi2O4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.00426444
_cell_length_b   4.00445218
_cell_length_c   5.24348141
_cell_angle_alpha   112.48591356
_cell_angle_beta   112.48459731
_cell_angle_gamma   89.90802926
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiTi2O4
_chemical_formula_sum   'Li1 Ti2 O4'
_cell_volume   70.74293715
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.12552647  0.37452406  0.75005252  1
  Ti  Ti1  1  0.37554145  0.12455450  0.25009482  1
  Ti  Ti2  1  0.62545128  0.87439954  0.74984968  1
  O  O3  1  0.60473844  0.35368979  0.70838754  1
  O  O4  1  0.39596788  0.64496606  0.29093523  1
  O  O5  1  0.14634871  0.89530149  0.79168889  1
  O  O6  1  0.85499677  0.10399355  0.20899131  1
"
Li4VF7,mp-757151,12,-4.197986264145242,-1.5338537777259855,"# generated using pymatgen
data_Li4VF7
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.96047888
_cell_length_b   5.96048041
_cell_length_c   5.96052441
_cell_angle_alpha   60.02353381
_cell_angle_beta   60.02352627
_cell_angle_gamma   60.02484645
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li4VF7
_chemical_formula_sum   'Li4 V1 F7'
_cell_volume   149.81931320
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.37400148  0.37400157  0.37397071  1
  Li  Li1  1  0.37389736  0.37389465  0.87828817  1
  Li  Li2  1  0.37388713  0.87828945  0.37389463  1
  Li  Li3  1  0.87828924  0.37388914  0.37389297  1
  V  V4  1  0.00005162  0.00005337  0.00005591  1
  F  F5  1  0.23724829  0.23725151  0.76263836  1
  F  F6  1  0.23719473  0.76269296  0.23719109  1
  F  F7  1  0.76269337  0.23718957  0.23719275  1
  F  F8  1  0.76291141  0.76291075  0.23688144  1
  F  F9  1  0.25003588  0.25003577  0.25003749  1
  F  F10  1  0.23681255  0.76297576  0.76297665  1
  F  F11  1  0.76297592  0.23681450  0.76297882  1
"
Li2V3FeO8,mp-771199,14,-2.1276442747472357,0.3306639557287152,"# generated using pymatgen
data_Li2V3FeO8
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.41621286
_cell_length_b   6.41357858
_cell_length_c   6.55510047
_cell_angle_alpha   75.08141683
_cell_angle_beta   75.03416267
_cell_angle_gamma   36.56674406
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li2V3FeO8
_chemical_formula_sum   'Li2 V3 Fe1 O8'
_cell_volume   154.66596670
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.93792865  0.93516998  0.35328130  1
  Li  Li1  1  0.06320882  0.06493568  0.63553724  1
  V  V2  1  0.70896090  0.70994986  0.71824481  1
  V  V3  1  0.60328157  0.60910667  0.30234168  1
  V  V4  1  0.39067739  0.39101309  0.71428755  1
  Fe  Fe5  1  0.28872013  0.28321579  0.28306975  1
  O  O6  1  0.87865967  0.87897388  0.66950396  1
  O  O7  1  0.75509453  0.75221380  0.36758672  1
  O  O8  1  0.65517616  0.65581725  0.99176516  1
  O  O9  1  0.56083006  0.56215043  0.63893215  1
  O  O10  1  0.45150620  0.44949558  0.35768511  1
  O  O11  1  0.36414276  0.36787883  0.97977711  1
  O  O12  1  0.23404131  0.23346285  0.66799157  1
  O  O13  1  0.10777487  0.10661929  0.31999589  1
"
LiV4OF11,mp-754461,17,-2.4830321263431143,-0.4190030182197564,"# generated using pymatgen
data_LiV4OF11
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.21448146
_cell_length_b   5.50380219
_cell_length_c   7.63765541
_cell_angle_alpha   94.42318803
_cell_angle_beta   90.36662541
_cell_angle_gamma   90.67227417
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiV4OF11
_chemical_formula_sum   'Li1 V4 O1 F11'
_cell_volume   218.52293828
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.00545611  0.57786434  0.18958014  1
  V  V1  1  0.00428559  0.00248913  0.50428401  1
  V  V2  1  0.50569360  0.49739953  0.49900499  1
  V  V3  1  0.48275299  0.48347807  0.99607996  1
  V  V4  1  0.00712345  0.02435964  0.00148150  1
  O  O5  1  0.19037841  0.31159112  0.05982163  1
  F  F6  1  0.89336011  0.99349321  0.25921357  1
  F  F7  1  0.81446745  0.31347894  0.55651274  1
  F  F8  1  0.80145778  0.69584926  0.97196762  1
  F  F9  1  0.69052880  0.18638020  0.93567563  1
  F  F10  1  0.69420102  0.81000322  0.55042953  1
  F  F11  1  0.63368629  0.49421622  0.25267994  1
  F  F12  1  0.39374725  0.50410664  0.74098049  1
  F  F13  1  0.31099585  0.18966836  0.44505923  1
  F  F14  1  0.27996916  0.79131112  0.06442380  1
  F  F15  1  0.19038124  0.68127904  0.42669859  1
  F  F16  1  0.11648590  0.98962697  0.74350363  1
"
LiNbCrO4,mp-754908,7,-1.2176073979495596,0.963897219817353,"# generated using pymatgen
data_LiNbCrO4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.80108571
_cell_length_b   5.77026268
_cell_length_c   5.79137589
_cell_angle_alpha   138.87039855
_cell_angle_beta   138.78629501
_cell_angle_gamma   59.63721514
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiNbCrO4
_chemical_formula_sum   'Li1 Nb1 Cr1 O4'
_cell_volume   83.17452481
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.27248383  0.80265092  0.52487251  1
  Nb  Nb1  1  0.04903107  0.08545409  0.10061133  1
  Cr  Cr2  1  0.75981196  0.29134697  0.52222931  1
  O  O3  1  0.51000655  0.04810640  0.52806539  1
  O  O4  1  0.21265558  0.24458825  0.01777702  1
  O  O5  1  0.01038484  0.54657967  0.52735638  1
  O  O6  1  0.80467417  0.83841669  0.01718204  1
"
LiMn7(OF3)3,mp-861565,20,-2.825072188293798,-0.5648288811043063,"# generated using pymatgen
data_LiMn7(OF3)3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.36307769
_cell_length_b   6.41240689
_cell_length_c   6.44750022
_cell_angle_alpha   89.83395739
_cell_angle_beta   89.64501443
_cell_angle_gamma   89.92018858
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiMn7(OF3)3
_chemical_formula_sum   'Li1 Mn7 O3 F9'
_cell_volume   263.06864848
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.51013345  0.49163927  0.51269496  1
  Mn  Mn1  1  0.06130129  0.56531090  0.24496600  1
  Mn  Mn2  1  0.43437519  0.26360578  0.06101886  1
  Mn  Mn3  1  0.23949773  0.92645950  0.54541582  1
  Mn  Mn4  1  0.98894577  0.02923366  0.02834126  1
  Mn  Mn5  1  0.74362769  0.03550652  0.41416058  1
  Mn  Mn6  1  0.56889893  0.76820276  0.94796716  1
  Mn  Mn7  1  0.95884838  0.42794134  0.75455472  1
  O  O8  1  0.11562569  0.33142418  0.03033279  1
  O  O9  1  0.02809444  0.87863929  0.31577351  1
  O  O10  1  0.66072484  0.04217393  0.09757499  1
  F  F11  1  0.44128618  0.58097935  0.20027124  1
  F  F12  1  0.20360951  0.56836114  0.57323096  1
  F  F13  1  0.42477195  0.19133941  0.44347583  1
  F  F14  1  0.56768678  0.80766974  0.58903675  1
  F  F15  1  0.28843388  0.93580895  0.87465720  1
  F  F16  1  0.81840076  0.41072118  0.43784741  1
  F  F17  1  0.59710018  0.44351231  0.81709753  1
  F  F18  1  0.94547879  0.09676043  0.68399648  1
  F  F19  1  0.90315557  0.70471038  0.92758594  1
"
Li3Fe(CuO3)2,mp-756110,12,-3.5670653771518372,-0.9425997222259586,"# generated using pymatgen
data_Li3Fe(CuO3)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.61184247
_cell_length_b   6.61184250
_cell_length_c   5.92321000
_cell_angle_alpha   76.68832381
_cell_angle_beta   76.68832390
_cell_angle_gamma   25.81444070
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li3Fe(CuO3)2
_chemical_formula_sum   'Li3 Fe1 Cu2 O6'
_cell_volume   109.56726029
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.49999428  0.50000573  0.50000002  1
  Li  Li1  1  0.17134752  0.17134906  0.16594664  1
  Li  Li2  1  0.82865093  0.82865249  0.83405337  1
  Fe  Fe3  1  0.49975406  0.50024598  -0.00000002  1
  Cu  Cu4  1  0.16668652  0.16671840  0.66553181  1
  Cu  Cu5  1  0.83328144  0.83331352  0.33446817  1
  O  O6  1  0.66336097  0.66204757  0.90509770  1
  O  O7  1  0.32757147  0.32843244  0.57092645  1
  O  O8  1  0.33795245  0.33663906  0.09490226  1
  O  O9  1  0.99636413  0.99653129  0.24045229  1
  O  O10  1  0.00346867  0.00363587  0.75954772  1
  O  O11  1  0.67156756  0.67242858  0.42907360  1
"
LiZn2(CoS2)4,mp-1045431,15,-1.279271860039084,0.878750256221009,"# generated using pymatgen
data_LiZn2(CoS2)4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.90222547
_cell_length_b   6.88680896
_cell_length_c   6.81050412
_cell_angle_alpha   89.60297117
_cell_angle_beta   120.41934955
_cell_angle_gamma   120.06902999
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiZn2(CoS2)4
_chemical_formula_sum   'Li1 Zn2 Co4 S8'
_cell_volume   228.00951598
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.49982524  0.49999833  0.99999887  1
  Zn  Zn1  1  -0.00047655  0.99953233  -0.00035067  1
  Zn  Zn2  1  0.50033922  0.00045604  0.00035256  1
  Co  Co3  1  0.50012087  0.99999669  0.50000610  1
  Co  Co4  1  0.50036465  0.50028693  0.50013220  1
  Co  Co5  1  -0.00017710  0.50000304  0.00000548  1
  Co  Co6  1  -0.00006155  0.49970445  0.49986945  1
  S  S7  1  0.03031251  0.74173233  0.25417408  1
  S  S8  1  0.46955433  0.73681100  0.70262863  1
  S  S9  1  0.46500507  0.74177361  0.25389541  1
  S  S10  1  0.97477078  0.70536900  0.74328848  1
  S  S11  1  0.53468834  0.25848416  0.74611971  1
  S  S12  1  0.53031571  0.26318414  0.29737747  1
  S  S13  1  0.02635311  0.29462728  0.25671525  1
  S  S14  1  0.96911436  0.25800767  0.74583099  1
"
Li(WSe2)2,mp-1821,7,0.5777069140316415,2.3058719550773628,"# generated using pymatgen
data_Li(WSe2)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.32525798
_cell_length_b   3.32518437
_cell_length_c   16.14423361
_cell_angle_alpha   89.99966663
_cell_angle_beta   90.00712546
_cell_angle_gamma   60.00032392
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li(WSe2)2
_chemical_formula_sum   'Li1 W2 Se4'
_cell_volume   154.59325888
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.33317403  0.33340280  0.51704975  1
  W  W1  1  0.33333910  0.33335003  0.76192021  1
  W  W2  1  0.66646400  0.66677226  0.25224300  1
  Se  Se3  1  0.33272118  0.33362893  0.14805597  1
  Se  Se4  1  0.66628893  0.66683911  0.86734170  1
  Se  Se5  1  0.66747335  0.66627203  0.65228713  1
  Se  Se6  1  0.33393938  0.33303489  0.35810325  1
"
LiZn2(NiS2)4,mp-1443364,15,-0.4857734631656312,2.4130008136436256,"# generated using pymatgen
data_LiZn2(NiS2)4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.77250620
_cell_length_b   6.55243054
_cell_length_c   7.27952493
_cell_angle_alpha   116.69514053
_cell_angle_beta   117.71134165
_cell_angle_gamma   90.02088458
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiZn2(NiS2)4
_chemical_formula_sum   'Li1 Zn2 Ni4 S8'
_cell_volume   246.39783288
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.86752441  0.61706070  0.73504207  1
  Zn  Zn1  1  0.41107151  0.66105733  0.82216149  1
  Zn  Zn2  1  0.59509645  0.34527140  0.19017501  1
  Ni  Ni3  1  0.00644511  0.00677075  0.51448886  1
  Ni  Ni4  1  0.03392837  0.52551644  0.06776113  1
  Ni  Ni5  1  0.50804929  0.00781933  0.51450986  1
  Ni  Ni6  1  0.03358480  0.04188347  0.06725987  1
  S  S7  1  0.73782164  0.75831737  0.47598894  1
  S  S8  1  0.77107703  0.23026912  0.96047553  1
  S  S9  1  0.18941324  0.23047850  0.96049323  1
  S  S10  1  0.26392193  0.24603268  0.52789496  1
  S  S11  1  0.26397819  0.78203263  0.52792814  1
  S  S12  1  0.26307742  0.79492558  0.08939168  1
  S  S13  1  0.73796449  0.21733000  0.47557706  1
  S  S14  1  0.82630413  0.79449072  0.08936917  1
"
