pretty_formula,material_id,num_atoms,host_energy_per_atom,Li_energy_per_atom,Na_energy_per_atom,Li_voltage,Na_voltage,cif
LiCr3NiO8,,13.0,-6.61257900611065,-6.541781115447567,-6.440561139309998,0.749006427490575,0.3919596897883966,"# generated using pymatgen
data_LiCr3NiO8
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.72570251
_cell_length_b   4.94467933
_cell_length_c   5.75963961
_cell_angle_alpha   90.15977415
_cell_angle_beta   89.88195018
_cell_angle_gamma   88.87351193
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiCr3NiO8
_chemical_formula_sum   'Li1 Cr3 Ni1 O8'
_cell_volume   134.55914398
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li1  1  0.17117979  0.69919614  0.16018249  1.0
  Cr  Cr1  1  0.76122673  0.05757161  0.15509406  1.0
  Cr  Cr2  1  0.72212397  0.54589581  0.90174002  1.0
  Cr  Cr3  1  0.70693719  0.54416234  0.42735734  1.0
  Ni  Ni1  1  0.21411621  0.06417037  0.66088744  1.0
  O  O1  1  0.95548619  0.42472425  0.65627556  1.0
  O  O2  1  0.50403647  0.71856634  0.64932440  1.0
  O  O3  1  0.54084429  0.73390998  0.16124246  1.0
  O  O4  1  0.51102078  0.24549609  0.92366580  1.0
  O  O5  1  0.94802904  0.39922622  0.16585470  1.0
  O  O6  1  0.50754168  0.25579333  0.39766937  1.0
  O  O7  1  0.95729535  0.89173634  0.39728561  1.0
  O  O8  1  0.96375861  0.89060824  0.91966981  1.0
"
LiMnCrPdO6,,10.0,-6.419830827829991,-6.335815316964751,-6.273544328492808,0.6364757191775867,-0.30119011528057327,"# generated using pymatgen
data_LiMnCrPdO6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.59780846
_cell_length_b   4.63587286
_cell_length_c   5.14500258
_cell_angle_alpha   89.88572354
_cell_angle_beta   89.88762890
_cell_angle_gamma   99.10467173
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiMnCrPdO6
_chemical_formula_sum   'Li1 Mn1 Cr1 Pd1 O6'
_cell_volume   108.28280375
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li1  1  0.79327531  0.96423269  0.40240084  1.0
  Mn  Mn1  1  0.79168705  0.46591295  0.90340645  1.0
  Cr  Cr1  1  0.29181179  0.96609390  0.90020796  1.0
  Pd  Pd1  1  0.29172557  0.46595768  0.40174555  1.0
  O  O1  1  0.01164879  0.16802506  0.90241875  1.0
  O  O2  1  0.06181213  0.68951682  0.64997471  1.0
  O  O3  1  0.57171061  0.76386856  0.90209353  1.0
  O  O4  1  0.52272836  0.24386407  0.65013482  1.0
  O  O5  1  0.06011199  0.68756315  0.15392331  1.0
  O  O6  1  0.52210883  0.24305881  0.15394419  1.0
"
LiZn2Co3(CuO5)2,,18.0,-5.255509601349771,-5.220069914636415,-5.11039522830628,-0.3256047594906261,1.050244353942435,"# generated using pymatgen
data_LiZn2Co3(CuO5)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.89715434
_cell_length_b   5.69332437
_cell_length_c   7.10147382
_cell_angle_alpha   107.96518000
_cell_angle_beta   97.83030918
_cell_angle_gamma   106.25461302
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiZn2Co3(CuO5)2
_chemical_formula_sum   'Li1 Zn2 Co3 Cu2 O10'
_cell_volume   175.36219368
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li1  1  0.03210918  0.61702790  0.74703110  1.0
  Zn  Zn1  1  0.15673858  0.93796808  0.58976078  1.0
  Zn  Zn2  1  0.90533578  0.30640407  0.91292920  1.0
  Co  Co1  1  0.83086227  0.22655236  0.34976975  1.0
  Co  Co2  1  0.43715423  0.42813922  0.55601173  1.0
  Co  Co3  1  0.63230331  0.81835156  0.94764583  1.0
  Cu  Cu1  1  0.23307625  0.01890293  0.14953162  1.0
  Cu  Cu2  1  0.52741251  0.62227878  0.25269989  1.0
  O  O1  1  0.84290155  0.87599617  0.22125918  1.0
  O  O2  1  0.06812918  0.25937631  0.60678176  1.0
  O  O3  1  0.99730303  0.97926946  0.89436332  1.0
  O  O4  1  0.40818865  0.76330779  0.68812651  1.0
  O  O5  1  0.62769175  0.16425134  0.08188034  1.0
  O  O6  1  0.28658589  0.67357198  0.04218387  1.0
  O  O7  1  0.46664839  0.09169054  0.41424792  1.0
  O  O8  1  0.65841210  0.48352225  0.81409701  1.0
  O  O9  1  0.78319567  0.56913665  0.45924231  1.0
  O  O10  1  0.20789066  0.36047316  0.28847890  1.0
"
LiCo(Ni3O4)2,,16.0,-5.020949739669844,-5.019078103320185,-4.939434592139333,0.0478035580752918,0.3503961788936212,"# generated using pymatgen
data_LiCo(Ni3O4)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.92488594
_cell_length_b   5.92449260
_cell_length_c   5.93321181
_cell_angle_alpha   119.97415294
_cell_angle_beta   90.01864093
_cell_angle_gamma   119.95166372
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiCo(Ni3O4)2
_chemical_formula_sum   'Li1 Co1 Ni6 O8'
_cell_volume   147.40826815
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li1  1  0.82663160  0.97453688  0.16388345  1.0
  Co  Co1  1  0.32625474  0.97433417  0.66351574  1.0
  Ni  Ni1  1  0.82631887  0.47429893  0.66357053  1.0
  Ni  Ni2  1  0.32634124  0.97432258  0.16356106  1.0
  Ni  Ni3  1  0.82632350  0.97433938  0.66361874  1.0
  Ni  Ni4  1  0.32629871  0.47431422  0.16354521  1.0
  Ni  Ni5  1  0.32635272  0.47438109  0.66358074  1.0
  Ni  Ni6  1  0.82629366  0.47436672  0.16358238  1.0
  O  O1  1  0.09196920  0.97434969  0.89788728  1.0
  O  O2  1  0.07629006  0.47447540  0.91372825  1.0
  O  O3  1  0.56136573  0.44442590  0.89859419  1.0
  O  O4  1  0.09188684  0.97460566  0.42927502  1.0
  O  O5  1  0.57633953  0.47418906  0.41340177  1.0
  O  O6  1  0.56066462  0.97411822  0.89780046  1.0
  O  O7  1  0.56063595  0.97425077  0.42923426  1.0
  O  O8  1  0.09117491  0.50416601  0.42847621  1.0
"
LiCrO2,,8.0,-7.040747035167702,-6.7013835636034935,-6.104043438142975,0.7400931489108666,1.4654605018420734,"# generated using pymatgen
data_LiCrO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.96049392
_cell_length_b   4.95840892
_cell_length_c   4.96078991
_cell_angle_alpha   106.45296470
_cell_angle_beta   89.99108637
_cell_angle_gamma   89.99316160
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiCrO2
_chemical_formula_sum   'Li2 Cr2 O4'
_cell_volume   69.83927926
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li1  1  0.36836723  0.50983293  0.57103476  1.0
  Li  Li2  1  0.36836989  0.01009742  0.07096056  1.0
  Cr  Cr1  1  0.86839875  0.00982390  0.57118899  1.0
  Cr  Cr2  1  0.86837604  0.50991072  0.07108641  1.0
  O  O1  1  0.86823077  0.25970214  0.32089939  1.0
  O  O2  1  0.36836648  0.76013210  0.32085388  1.0
  O  O3  1  0.36833722  0.25990124  0.82102351  1.0
  O  O4  1  0.86856062  0.76003674  0.82118985  1.0
"
LiFe2(NiO2)4,,15.0,-5.2146105673787,-5.299161174208831,-5.126797804579953,1.539669669830663,1.661550544433172,"# generated using pymatgen
data_LiFe2(NiO2)4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.87704967
_cell_length_b   5.88364402
_cell_length_c   5.88384360
_cell_angle_alpha   90.77371550
_cell_angle_beta   119.66533220
_cell_angle_gamma   119.58469863
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiFe2(NiO2)4
_chemical_formula_sum   'Li1 Fe2 Ni4 O8'
_cell_volume   144.51136114
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li1  1  0.95738042  0.86250956  0.68304214  1.0
  Fe  Fe1  1  0.45781688  0.36243735  0.18309800  1.0
  Fe  Fe2  1  0.95747027  0.86259885  0.18296247  1.0
  Ni  Ni1  1  0.45754083  0.36258707  0.68294539  1.0
  Ni  Ni2  1  0.45703275  0.86193932  0.18303952  1.0
  Ni  Ni3  1  0.45748241  0.86247665  0.68313225  1.0
  Ni  Ni4  1  0.95737167  0.36231712  0.68300171  1.0
  O  O1  1  0.47345815  0.61417106  0.43466926  1.0
  O  O2  1  0.45522080  0.11231692  0.43091458  1.0
  O  O3  1  0.94606580  0.61777183  0.42733068  1.0
  O  O4  1  0.95735196  0.62689620  0.93099017  1.0
  O  O5  1  0.96875346  0.10698816  0.93887332  1.0
  O  O6  1  0.95732685  0.09788193  0.43514145  1.0
  O  O7  1  0.44129940  0.11048747  0.93127752  1.0
  O  O8  1  0.45961190  0.61228780  0.93514693  1.0
"
LiCrHO2,,5.0,-6.840305584196975,-6.013527368532576,-5.769150539370063,-2.236785494125022,0.29798414581256294,"# generated using pymatgen
data_LiCrHO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.47025153
_cell_length_b   3.04025696
_cell_length_c   5.07720824
_cell_angle_alpha   89.94615611
_cell_angle_beta   91.16737864
_cell_angle_gamma   116.02149280
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiCrHO2
_chemical_formula_sum   'Li1 Cr1 H1 O2'
_cell_volume   48.12486841
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li1  1  0.74731588  0.28087394  0.32768490  1.0
  Cr  Cr1  1  0.26269454  0.53913963  0.92718101  1.0
  H  H1  1  0.23331786  0.02390947  0.51015867  1.0
  O  O1  1  0.08328652  0.94881880  0.18196709  1.0
  O  O2  1  0.43083227  0.12319352  0.67028292  1.0
"
LiMn2CrO4,,8.0,-7.487964909398811,-7.114448030694548,-6.944212871883986,-0.4433701202352962,0.4379812704844954,"# generated using pymatgen
data_LiMn2CrO4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.80968697
_cell_length_b   4.46277281
_cell_length_c   4.79424117
_cell_angle_alpha   90.00149639
_cell_angle_beta   91.92420822
_cell_angle_gamma   90.00618005
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiMn2CrO4
_chemical_formula_sum   'Li1 Mn2 Cr1 O4'
_cell_volume   102.84815504
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li1  1  0.68047142  0.92277040  0.53816239  1.0
  Mn  Mn1  1  0.18038875  0.42086109  0.53812172  1.0
  Mn  Mn2  1  0.68040776  0.42053331  0.03806524  1.0
  Cr  Cr1  1  0.18040517  0.91404109  0.03811359  1.0
  O  O1  1  0.93100787  0.69887713  0.28792047  1.0
  O  O2  1  0.94368952  0.15921814  0.80143984  1.0
  O  O3  1  0.41711649  0.15927028  0.27476951  1.0
  O  O4  1  0.42979841  0.69888914  0.78829745  1.0
"
LiNi5O6,,12.0,-4.75032283603378,-4.838459034458707,-4.707895346968915,0.864757217132909,0.642864249877508,"# generated using pymatgen
data_LiNi5O6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.12577715
_cell_length_b   5.12403117
_cell_length_c   5.12790782
_cell_angle_alpha   99.57158743
_cell_angle_beta   99.58383876
_cell_angle_gamma   119.89460827
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiNi5O6
_chemical_formula_sum   'Li1 Ni5 O6'
_cell_volume   110.12953052
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li1  1  0.34925733  0.29296971  0.78237457  1.0
  Ni  Ni1  1  0.84927232  0.79295695  0.28236433  1.0
  Ni  Ni2  1  0.01616950  0.62604939  0.78244543  1.0
  Ni  Ni3  1  0.18487172  0.45738160  0.28241522  1.0
  Ni  Ni4  1  0.51364077  0.12843776  0.28234024  1.0
  Ni  Ni5  1  0.68244721  0.95988892  0.78237692  1.0
  O  O1  1  0.92254410  0.20887679  0.52937551  1.0
  O  O2  1  0.09229180  0.03583395  0.03618543  1.0
  O  O3  1  0.60630535  0.54998079  0.52856251  1.0
  O  O4  1  0.43337362  0.71934787  0.03531950  1.0
  O  O5  1  0.77621880  0.37717876  0.03511238  1.0
  O  O6  1  0.26507668  0.86634949  0.52975715  1.0
"
LiCr3BiPdO6,,12.0,-6.898691900700686,-6.630825246329921,-6.522177829096171,-1.2589079517484931,0.37986900680499813,"# generated using pymatgen
data_LiCr3BiPdO6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.25648490
_cell_length_b   5.27487015
_cell_length_c   6.38774750
_cell_angle_alpha   97.32448115
_cell_angle_beta   81.78819347
_cell_angle_gamma   60.90212205
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiCr3BiPdO6
_chemical_formula_sum   'Li1 Cr3 Bi1 Pd1 O6'
_cell_volume   149.14963482
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li1  1  0.79477654  0.48456365  0.60385632  1.0
  Cr  Cr1  1  0.47975953  0.14602432  0.59175127  1.0
  Cr  Cr2  1  0.14402598  0.81126081  0.59432758  1.0
  Cr  Cr3  1  0.32484771  0.94333015  0.09142078  1.0
  Bi  Bi1  1  -0.02106245  0.58079780  0.09509870  1.0
  Pd  Pd1  1  0.62417481  0.29789455  0.09337837  1.0
  O  O1  1  0.75173874  0.18523756  0.76447634  1.0
  O  O2  1  0.37716891  0.90371269  0.78679173  1.0
  O  O3  1  0.85823591  0.77791550  0.44339105  1.0
  O  O4  1  0.25397759  0.03157337  0.39765036  1.0
  O  O5  1  0.51948926  0.42085808  0.42171174  1.0
  O  O6  1  0.10560461  0.52243058  0.74255916  1.0
"
LiCrFeO3,,6.0,-7.209838426640691,-6.7552192588135895,-6.493920917844574,-0.4610765803219179,0.6438900458140926,"# generated using pymatgen
data_LiCrFeO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.11299538
_cell_length_b   3.02672064
_cell_length_c   5.35462236
_cell_angle_alpha   106.38737201
_cell_angle_beta   112.54910172
_cell_angle_gamma   90.08960145
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiCrFeO3
_chemical_formula_sum   'Li1 Cr1 Fe1 O3'
_cell_volume   58.60728502
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li1  1  0.55821434  0.77943639  0.84121976  1.0
  Cr  Cr1  1  0.19975889  0.42156463  0.12420039  1.0
  Fe  Fe1  1  0.87827636  0.10045637  0.48126952  1.0
  O  O1  1  0.05234303  0.77467128  0.82964063  1.0
  O  O2  1  0.34753396  0.06902799  0.41958784  1.0
  O  O3  1  0.70537222  0.42721895  0.13532072  1.0
"
LiAl2Cr3O8,,14.0,-7.517991114798918,-7.468523380579297,-7.323854366188109,1.8822428357242176,1.101466201476629,"# generated using pymatgen
data_LiAl2Cr3O8
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.85304627
_cell_length_b   5.82955307
_cell_length_c   5.85317879
_cell_angle_alpha   59.91759023
_cell_angle_beta   60.02788501
_cell_angle_gamma   59.88332102
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiAl2Cr3O8
_chemical_formula_sum   'Li1 Al2 Cr3 O8'
_cell_volume   141.03600884
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li1  1  0.43314363  0.96117852  0.19612678  1.0
  Al  Al1  1  0.68363439  0.20989359  0.44597968  1.0
  Al  Al2  1  0.06194771  0.07479278  0.82436120  1.0
  Cr  Cr1  1  0.06034739  0.59053378  0.82257435  1.0
  Cr  Cr2  1  0.54957524  0.59076710  0.82292527  1.0
  Cr  Cr3  1  0.06003041  0.59085847  0.31203613  1.0
  O  O1  1  0.81818827  0.32833695  0.58085298  1.0
  O  O2  1  0.81832353  0.32844718  0.05839373  1.0
  O  O3  1  0.29728644  0.36915652  0.05962821  1.0
  O  O4  1  0.29592206  0.32830107  0.58042110  1.0
  O  O5  1  0.29113740  0.83556596  0.60538074  1.0
  O  O6  1  0.29075483  0.83595980  0.05365534  1.0
  O  O7  1  0.84282165  0.83585882  0.05334952  1.0
  O  O8  1  0.81067926  0.82845497  0.57336100  1.0
"
LiCr2O2,,10.0,-7.7520854936878845,-6.644186173234831,-6.367750851769424,-2.7306111085773805,0.45827660732703945,"# generated using pymatgen
data_LiCr2O2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.13600233
_cell_length_b   6.13434402
_cell_length_c   5.55234531
_cell_angle_alpha   68.07317222
_cell_angle_beta   111.92721173
_cell_angle_gamma   122.81650346
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiCr2O2
_chemical_formula_sum   'Li2 Cr4 O4'
_cell_volume   158.96369726
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li1  1  0.70784049  0.89233506  0.31058903  1.0
  Li  Li2  1  0.20751571  0.39275968  0.30962095  1.0
  Cr  Cr1  1  0.70971037  0.89332682  0.81089594  1.0
  Cr  Cr2  1  0.20801502  0.89198804  0.31165367  1.0
  Cr  Cr3  1  0.70795340  0.39192423  0.31170091  1.0
  Cr  Cr4  1  0.20995365  0.39308447  0.81080297  1.0
  O  O1  1  0.91310567  0.18912725  0.52919503  1.0
  O  O2  1  0.50520894  0.59710407  0.09238647  1.0
  O  O3  1  0.41321513  0.68922831  0.52893085  1.0
  O  O4  1  1.00528884  0.09721031  0.09263497  1.0
"
LiCr4CuO6,,12.0,-7.291614187637422,-6.995889152645225,-6.879494681311439,-1.2002862322689465,0.4728336560054376,"# generated using pymatgen
data_LiCr4CuO6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.21054624
_cell_length_b   5.41718193
_cell_length_c   5.77661921
_cell_angle_alpha   63.49445276
_cell_angle_beta   76.46334027
_cell_angle_gamma   58.71174980
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiCr4CuO6
_chemical_formula_sum   'Li1 Cr4 Cu1 O6'
_cell_volume   124.69354189
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li1  1  0.35220956  0.38216963  0.04588132  1.0
  Cr  Cr1  1  0.68989105  0.71293097  0.04622169  1.0
  Cr  Cr2  1  0.67628461  0.21989287  0.54605595  1.0
  Cr  Cr3  1  0.01545400  0.05014930  0.04637031  1.0
  Cr  Cr4  1  0.02836183  0.54345370  0.54643774  1.0
  Cu  Cu1  1  0.35233694  0.88181654  0.54636657  1.0
  O  O1  1  0.71215464  0.49053680  0.82495738  1.0
  O  O2  1  0.35253308  0.15255539  0.82597473  1.0
  O  O3  1  0.99292608  0.27239937  0.26750342  1.0
  O  O4  1  0.71161652  0.91183160  0.26909329  1.0
  O  O5  1  0.99357502  0.85149610  0.82357472  1.0
  O  O6  1  0.35229937  0.61087849  0.26657934  1.0
"
Li3Cr4NiO8,,16.0,-7.089371691814629,-6.711569266632074,-6.490769989193035,0.1312254241743362,0.2536961463415376,"# generated using pymatgen
data_Li3Cr4NiO8
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.92070725
_cell_length_b   5.92417080
_cell_length_c   6.02730651
_cell_angle_alpha   119.41653326
_cell_angle_beta   118.13437567
_cell_angle_gamma   90.04485493
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li3Cr4NiO8
_chemical_formula_sum   'Li3 Cr4 Ni1 O8'
_cell_volume   154.78471681
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li1  1  0.65961106  0.38125525  0.68759746  1.0
  Li  Li2  1  0.65952090  0.38283756  0.18778411  1.0
  Li  Li3  1  0.65880766  0.88161195  0.68753519  1.0
  Cr  Cr1  1  0.15903542  0.88156633  0.68723251  1.0
  Cr  Cr2  1  0.15914836  0.88195862  0.18740510  1.0
  Cr  Cr3  1  0.65912232  0.88222288  0.18729492  1.0
  Cr  Cr4  1  0.15933286  0.38168163  0.68750924  1.0
  Ni  Ni1  1  0.15937368  0.38179435  0.18749956  1.0
  O  O1  1  0.38712774  0.10518752  0.15274653  1.0
  O  O2  1  0.38739672  0.62487061  0.15355212  1.0
  O  O3  1  0.94358407  0.14961178  0.72398422  1.0
  O  O4  1  0.37961371  0.11530379  0.65370265  1.0
  O  O5  1  0.93079623  0.65817613  0.22108164  1.0
  O  O6  1  0.37472404  0.61390113  0.65090617  1.0
  O  O7  1  0.93121044  0.13909776  0.22167125  1.0
  O  O8  1  0.93889477  0.64811081  0.72111133  1.0
"
LiCr2CoO6,,10.0,-6.665931024151645,-6.631177261175145,-6.497319914155992,1.3751933943866463,0.4146734701915338,"# generated using pymatgen
data_LiCr2CoO6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.96136113
_cell_length_b   4.93777125
_cell_length_c   5.34453077
_cell_angle_alpha   63.61661590
_cell_angle_beta   92.12578962
_cell_angle_gamma   61.58018252
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiCr2CoO6
_chemical_formula_sum   'Li1 Cr2 Co1 O6'
_cell_volume   97.88823929
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li1  1  0.63812672  0.65138656  0.94110855  1.0
  Cr  Cr1  1  0.15283871  0.62697885  0.49050512  1.0
  Cr  Cr2  1  0.82917738  0.23502355  0.57198112  1.0
  Co  Co1  1  0.33523579  0.23181494  0.09054605  1.0
  O  O1  1  0.74231209  0.11137618  0.29558047  1.0
  O  O2  1  0.55759678  0.14704453  0.76749893  1.0
  O  O3  1  0.41898113  0.74347263  0.30706177  1.0
  O  O4  1  0.21339692  0.73734727  0.78159262  1.0
  O  O5  1  0.95900796  0.40476478  0.77818101  1.0
  O  O6  1  0.05359887  0.42399436  0.29893232  1.0
"
