pretty_formula,material_id,num_atoms,host_energy_per_atom,Li_energy_per_atom,Na_energy_per_atom,Li_voltage,Na_voltage,cif
Cs4LiTi2(AgS2)4,mp-10488,19,-4.5151161471206,-4.402048827242034,-4.3581453062523865,-2.576362930572155,-0.08973310119669708,"# generated using pymatgen
data_Cs4LiTi2(AgS2)4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.06673438
_cell_length_b   6.06365564
_cell_length_c   14.27574868
_cell_angle_alpha   89.99591374
_cell_angle_beta   90.00002748
_cell_angle_gamma   89.98684252
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Cs4LiTi2(AgS2)4
_chemical_formula_sum   'Cs4 Li1 Ti2 Ag4 S8'
_cell_volume   525.15607148
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cs  Cs0  1  0.75998435  0.76000130  0.00364880  1
  Cs  Cs1  1  0.24000917  0.75992860  0.49634618  1
  Cs  Cs2  1  0.75992483  0.24010569  0.49635980  1
  Cs  Cs3  1  0.23994584  0.23996226  0.00365820  1
  Li  Li4  1  -0.00095757  0.00000180  0.74982087  1
  Ti  Ti5  1  0.50039938  0.49999915  0.75008516  1
  Ti  Ti6  1  0.49917587  0.49999643  0.24983026  1
  Ag  Ag7  1  0.00036130  0.49999954  0.75020304  1
  Ag  Ag8  1  0.49917665  -0.00000319  0.74979006  1
  Ag  Ag9  1  -0.00021018  0.50000139  0.24988518  1
  Ag  Ag10  1  0.50214710  0.00002198  0.25039427  1
  S  S11  1  0.73007338  0.72918307  0.65265506  1
  S  S12  1  0.27040987  0.27129410  0.65247965  1
  S  S13  1  0.71441953  0.71429645  0.34756518  1
  S  S14  1  0.71435118  0.28518974  0.15242618  1
  S  S15  1  0.27054135  0.72906838  0.84751968  1
  S  S16  1  0.28511782  0.28490417  0.34727291  1
  S  S17  1  0.28518647  0.71559200  0.15271553  1
  S  S18  1  0.72994368  0.27045716  0.84734399  1
"
Li(CrS2)2,mp-1442954,14,-6.454492618653127,-6.159063558509457,-5.968482183649027,-0.5567108023525646,0.41016962402300816,"# generated using pymatgen
data_Li(CrS2)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.05816530
_cell_length_b   7.05816526
_cell_length_c   7.05815433
_cell_angle_alpha   119.85879920
_cell_angle_beta   119.85878008
_cell_angle_gamma   90.24484630
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li(CrS2)2
_chemical_formula_sum   'Li2 Cr4 S8'
_cell_volume   249.16161662
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.00000055  0.00000046  0.00000008  1
  Li  Li1  1  0.74999986  0.24999967  0.50000015  1
  Cr  Cr2  1  0.87500118  0.62511770  0.25011566  1
  Cr  Cr3  1  0.37486311  0.12500014  0.74986301  1
  Cr  Cr4  1  0.37499873  0.62488218  0.74988446  1
  Cr  Cr5  1  0.37513482  0.62499996  0.25013467  1
  S  S6  1  0.61281716  0.38562086  0.22709120  1
  S  S7  1  0.61432823  0.38718543  0.77286144  1
  S  S8  1  0.15853346  0.38572849  0.77291020  1
  S  S9  1  0.61432376  0.84146694  0.22713829  1
  S  S10  1  0.13718125  0.86419970  0.27273374  1
  S  S11  1  0.13567251  0.40853346  0.27285787  1
  S  S12  1  0.59147022  0.86445034  0.72726743  1
  S  S13  1  0.13567515  0.86281465  0.72714179  1
"
LiY2CuO4,mp-754364,8,-7.899710553663943,-6.885201788132599,-7.082040716584189,-5.1595595705868105,-2.4986114276127265,"# generated using pymatgen
data_LiY2CuO4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.50319614
_cell_length_b   7.50320731
_cell_length_c   7.50321094
_cell_angle_alpha   149.48847091
_cell_angle_beta   149.48852798
_cell_angle_gamma   43.69269943
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiY2CuO4
_chemical_formula_sum   'Li1 Y2 Cu1 O4'
_cell_volume   108.58485349
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Y  Y0  1  0.32551960  0.32528502  -0.00021947  1
  Y  Y1  1  0.67448637  0.67426693  -0.00023461  1
  Li  Li2  1  0.49999807  0.50041727  0.00041906  1
  Cu  Cu3  1  0.00001260  0.00085290  0.00084030  1
  O  O4  1  0.49996434  -0.00093731  0.49909849  1
  O  O5  1  0.75001018  0.24984684  0.49984495  1
  O  O6  1  0.00000697  0.50042150  0.50041477  1
  O  O7  1  0.25000188  0.74984685  0.49983653  1
"
LiV4O8,mp-541404,13,-7.717021895565991,-7.449055925581448,-7.415835202350093,-0.7097357142330578,-0.4920305979923798,"# generated using pymatgen
data_LiV4O8
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.82528950
_cell_length_b   6.67094807
_cell_length_c   6.41720741
_cell_angle_alpha   106.45418006
_cell_angle_beta   90.00764881
_cell_angle_gamma   106.66489137
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiV4O8
_chemical_formula_sum   'Li1 V4 O8'
_cell_volume   149.86244783
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  -0.00138114  -0.00000027  0.00000173  1
  V  V1  1  0.89863057  0.79584478  0.32537519  1
  V  V2  1  0.10275805  0.20415552  0.67462525  1
  V  V3  1  0.79367016  0.58770206  0.71119213  1
  V  V4  1  0.20586469  0.41229738  0.28880688  1
  O  O5  1  0.85642674  0.70905108  0.98951841  1
  O  O6  1  0.14733064  0.29094772  0.01048091  1
  O  O7  1  0.74078338  0.48231515  0.36015341  1
  O  O8  1  0.25852945  0.51768386  0.63984522  1
  O  O9  1  0.94522159  0.89345684  0.65466647  1
  O  O10  1  0.05165728  0.10654496  0.34533365  1
  O  O11  1  0.63704366  0.27357128  0.69552220  1
  O  O12  1  0.36346494  0.72642965  0.30447856  1
"
LiFe3(PO4)3,mp-19109,19,-7.07508007233766,-6.934308225816426,-6.893870909419834,-0.5427850115658073,-0.15559098846477776,"# generated using pymatgen
data_LiFe3(PO4)3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.45023586
_cell_length_b   5.30602850
_cell_length_c   11.45775430
_cell_angle_alpha   89.51709683
_cell_angle_beta   90.10988645
_cell_angle_gamma   118.43912102
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiFe3(PO4)3
_chemical_formula_sum   'Li1 Fe3 P3 O12'
_cell_volume   291.35096305
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.00669823  0.00993579  0.99952380  1
  Fe  Fe1  1  0.50564148  0.51162653  -0.00086337  1
  Fe  Fe2  1  0.01105439  0.48347056  0.66114938  1
  Fe  Fe3  1  0.48745261  0.01621667  0.33590984  1
  P  P4  1  0.52392384  0.51362198  0.49669894  1
  P  P5  1  0.99908681  0.49984893  0.16108537  1
  P  P6  1  0.48084188  0.98645455  0.84207518  1
  O  O7  1  0.15977043  0.38938875  0.08052438  1
  O  O8  1  0.56974394  0.80483594  0.44176865  1
  O  O9  1  0.21863336  0.72592738  0.80057087  1
  O  O10  1  0.80922340  0.54653420  0.53066860  1
  O  O11  1  0.78209970  0.23758333  0.22713468  1
  O  O12  1  0.37559788  0.15619686  0.92476562  1
  O  O13  1  0.39520360  0.28347169  0.39709489  1
  O  O14  1  0.68600336  0.18225226  0.75303111  1
  O  O15  1  0.85148032  0.62618481  0.07942705  1
  O  O16  1  0.20241631  0.74588339  0.23659851  1
  O  O17  1  0.64147514  0.87792424  0.92925416  1
  O  O18  1  0.31865132  0.42764512  0.59802634  1
"
Li2V4CrCuO12,mp-756483,20,-7.255355464721628,-7.013027470388019,-6.937016896039611,-0.1111244786144665,-0.1637942565159251,"# generated using pymatgen
data_Li2V4CrCuO12
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.89634241
_cell_length_b   6.89634283
_cell_length_c   5.64099015
_cell_angle_alpha   73.10899494
_cell_angle_beta   73.10899390
_cell_angle_gamma   77.76729787
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li2V4CrCuO12
_chemical_formula_sum   'Li2 V4 Cr1 Cu1 O12'
_cell_volume   243.24240495
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.75663163  0.24336796  0.00000051  1
  Li  Li1  1  0.28630869  0.71369125  0.49999995  1
  V  V2  1  0.83233077  0.61256134  0.45290686  1
  V  V3  1  0.61848865  0.82056775  -0.02288058  1
  V  V4  1  0.38743859  0.16766926  0.54709319  1
  V  V5  1  0.17943235  0.38151140  1.02288039  1
  Cr  Cr6  1  0.92900614  0.07099388  0.49999994  1
  Cu  Cu7  1  0.11331748  0.88668248  0.00000007  1
  O  O8  1  1.00163471  0.79635655  0.41738547  1
  O  O9  1  0.88768350  0.34936159  0.56669983  1
  O  O10  1  0.80638324  0.98286878  0.87916128  1
  O  O11  1  0.59050035  0.70277666  0.30922133  1
  O  O12  1  0.65063837  0.11231651  0.43330011  1
  O  O13  1  0.67236318  0.64393865  0.79437874  1
  O  O14  1  0.29722331  0.40949969  0.69077858  1
  O  O15  1  0.39474985  0.98097007  -0.07645976  1
  O  O16  1  0.35606144  0.32763683  0.20562116  1
  O  O17  1  0.20364354  -0.00163463  0.58261456  1
  O  O18  1  0.01902997  0.60525015  1.07645965  1
  O  O19  1  0.01713133  0.19361685  0.12083873  1
"
Ba2LiGdSbO6,mp-753668,11,-7.814945550852348,-7.191474048113206,-7.022796770974794,-3.986440979278224,0.931550048522527,"# generated using pymatgen
data_Ba2LiGdSbO6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.36844815
_cell_length_b   6.32970665
_cell_length_c   6.33693916
_cell_angle_alpha   120.42442057
_cell_angle_beta   87.98734810
_cell_angle_gamma   60.18153724
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ba2LiGdSbO6
_chemical_formula_sum   'Ba2 Li1 Gd1 Sb1 O6'
_cell_volume   176.49280299
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ba  Ba0  1  0.27670339  0.56053847  0.29138188  1
  Ba  Ba1  1  0.72409079  0.55017987  0.71827994  1
  Gd  Gd2  1  0.50801812  0.01424682  0.49379089  1
  Li  Li3  1  0.05899350  0.34889557  -0.05488258  1
  Sb  Sb4  1  -0.00908296  -0.00675933  0.01043086  1
  O  O5  1  0.69012204  1.12677377  0.29699277  1
  O  O6  1  0.79264831  -0.05710785  0.72318288  1
  O  O7  1  0.29148263  -0.06333142  0.72390267  1
  O  O8  1  0.21540666  0.02315003  0.26328972  1
  O  O9  1  0.77448641  0.48705108  0.18885765  1
  O  O10  1  0.17713109  0.51636300  0.84477337  1
"
LiNbSe2,mp-2207,8,-6.541182498943743,-5.833143529164711,-5.616085015981223,-1.234173380172385,-0.05566594726604701,"# generated using pymatgen
data_LiNbSe2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.53717343
_cell_length_b   3.53717343
_cell_length_c   13.56467552
_cell_angle_alpha   90.00000010
_cell_angle_beta   89.99999992
_cell_angle_gamma   120.00002217
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiNbSe2
_chemical_formula_sum   'Li2 Nb2 Se4'
_cell_volume   146.97810790
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  -0.00000000  -0.00000000  0.00000000  1
  Li  Li1  1  -0.00000000  0.00000000  0.50000001  1
  Nb  Nb2  1  0.00000031  -0.00000032  0.74999992  1
  Nb  Nb3  1  -0.00000036  0.00000035  0.25000000  1
  Se  Se4  1  0.66666681  0.33333320  0.87329262  1
  Se  Se5  1  0.33333322  0.66666679  0.12670746  1
  Se  Se6  1  0.33333321  0.66666679  0.37329254  1
  Se  Se7  1  0.66666681  0.33333319  0.62670745  1
"
Li3Mg(WO2)4,mp-1409379,16,-7.098878298931113,-6.31125268257123,-6.048919428338903,-2.044991654988261,0.47521068923908016,"# generated using pymatgen
data_Li3Mg(WO2)4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.89815706
_cell_length_b   7.89677055
_cell_length_c   11.03606555
_cell_angle_alpha   46.17414371
_cell_angle_beta   46.19301019
_cell_angle_gamma   24.37509099
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li3Mg(WO2)4
_chemical_formula_sum   'Li3 Mg1 W4 O8'
_cell_volume   200.52769569
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.40145793  0.88772032  0.87812291  1
  Li  Li1  1  0.08755240  0.60225258  0.13266893  1
  Li  Li2  1  0.80514372  1.13315088  0.19576899  1
  Li  Li3  1  -0.11601659  0.16374074  0.80745113  1
  W  W4  1  0.38748570  0.31786989  0.81830793  1
  W  W5  1  0.93003453  0.73518548  0.51857208  1
  W  W6  1  0.26674983  0.07827697  0.47430174  1
  W  W7  1  0.69148750  0.61217088  0.18111789  1
  O  O8  1  0.22705136  0.14126934  0.26916296  1
  O  O9  1  0.64000682  0.45670167  0.62450125  1
  O  O10  1  0.54957509  0.36042832  0.37271933  1
  O  O11  1  0.85393543  0.77441397  0.73256605  1
  O  O12  1  0.89124902  0.81653576  0.94782374  1
  O  O13  1  0.29201499  0.09955897  0.65491481  1
  O  O14  1  0.19059254  0.10619437  0.04898058  1
  O  O15  1  0.90167977  0.71452977  0.34301977  1
"
Li2MnFeO4,mp-753432,16,-6.563169533438183,-6.322512388977252,-6.146288021349208,-0.3052876222492626,0.485894941024351,"# generated using pymatgen
data_Li2MnFeO4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.87519711
_cell_length_b   5.87519712
_cell_length_c   6.02157097
_cell_angle_alpha   61.25457377
_cell_angle_beta   61.25457388
_cell_angle_gamma   89.98766356
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li2MnFeO4
_chemical_formula_sum   'Li4 Mn2 Fe2 O8'
_cell_volume   152.39039110
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.50006266  0.00004088  -0.00008627  1
  Li  Li1  1  0.50008993  0.50006683  0.49989365  1
  Li  Li2  1  -0.00004084  0.49993735  0.50008624  1
  Li  Li3  1  0.49993317  0.49991004  0.00010637  1
  Mn  Mn4  1  0.50010475  0.00018521  0.49996738  1
  Mn  Mn5  1  -0.00018517  0.49989528  0.00003265  1
  Fe  Fe6  1  0.00011083  0.00012087  0.49979793  1
  Fe  Fe7  1  -0.00012086  -0.00011082  0.00020201  1
  O  O8  1  0.77869806  0.26598798  0.98474385  1
  O  O9  1  0.22160699  0.24410519  0.02773707  1
  O  O10  1  0.73401200  0.22130192  0.51525616  1
  O  O11  1  0.75589481  0.77839301  0.47226293  1
  O  O12  1  0.24429942  0.22182860  0.52749768  1
  O  O13  1  0.26589055  0.77852766  0.48512107  1
  O  O14  1  0.77817138  0.75570057  0.97250236  1
  O  O15  1  0.22147232  0.73410943  0.01487891  1
"
LiTi6(N2O3)2,mp-849335,17,-9.172057327782174,-8.82414938418987,-8.751055387015462,-1.685577713286999,0.3186979519649096,"# generated using pymatgen
data_LiTi6(N2O3)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.88622540
_cell_length_b   5.26598115
_cell_length_c   9.99480198
_cell_angle_alpha   89.53508895
_cell_angle_beta   89.98985968
_cell_angle_gamma   111.66712769
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiTi6(N2O3)2
_chemical_formula_sum   'Li1 Ti6 N4 O6'
_cell_volume   190.08218241
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.47739258  -0.04352844  0.82829431  1
  Ti  Ti1  1  0.19537623  0.39041183  0.24279168  1
  Ti  Ti2  1  0.15537840  0.31100824  0.94809259  1
  Ti  Ti3  1  0.13363550  0.26662245  0.54057159  1
  Ti  Ti4  1  0.79014270  0.57917242  0.73784957  1
  Ti  Ti5  1  0.85577215  0.71151435  0.04761692  1
  Ti  Ti6  1  0.86116162  0.72271881  0.43835195  1
  N  N7  1  0.31296888  0.62687071  0.07166224  1
  N  N8  1  0.04399526  0.08762712  0.37517020  1
  N  N9  1  0.68421903  0.36814257  0.57706429  1
  N  N10  1  0.68118026  0.36379612  0.91249549  1
  O  O11  1  0.31466673  0.62888101  0.41806981  1
  O  O12  1  0.27998494  0.56022444  0.75410510  1
  O  O13  1  0.04849014  0.09576986  0.11369080  1
  O  O14  1  0.75515451  0.51009680  0.25144880  1
  O  O15  1  0.95648775  0.91519370  0.87792556  1
  O  O16  1  0.95399131  0.90547993  0.61479607  1
"
LiTe2(WO6)2,mp-1386832,17,-6.400467940518977,-6.306464402034671,-6.24039814309484,-0.1407922137142447,0.1992264019771169,"# generated using pymatgen
data_LiTe2(WO6)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.18068688
_cell_length_b   5.43489548
_cell_length_c   7.51502240
_cell_angle_alpha   86.88564484
_cell_angle_beta   89.97532866
_cell_angle_gamma   89.86818097
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiTe2(WO6)2
_chemical_formula_sum   'Li1 Te2 W2 O12'
_cell_volume   211.28358719
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.00037954  0.92676842  0.72142735  1
  Te  Te1  1  0.49967286  0.99906446  0.99913146  1
  Te  Te2  1  1.00262247  0.49318384  0.49914370  1
  W  W3  1  0.50171095  -0.00146792  0.49463557  1
  W  W4  1  -0.00168795  0.49569643  0.00466182  1
  O  O5  1  0.67992261  0.30418355  0.45006266  1
  O  O6  1  0.70598726  0.70673574  0.05828685  1
  O  O7  1  0.30990875  0.70210822  0.55652086  1
  O  O8  1  0.29442413  0.29429055  0.94445961  1
  O  O9  1  0.19197852  0.17516799  0.56582956  1
  O  O10  1  0.19957377  0.80473292  0.93977372  1
  O  O11  1  0.81228394  0.81709418  0.45831921  1
  O  O12  1  0.79482149  0.20529332  0.05402016  1
  O  O13  1  0.11552483  0.49728402  0.24390879  1
  O  O14  1  0.39493269  0.99422716  0.24892827  1
  O  O15  1  0.62324144  0.00255953  0.75355421  1
  O  O16  1  0.89970675  0.52057458  0.75733619  1
"
LiW2(SCl4)2,mp-979414,13,-4.886580404413946,-4.815984588885488,-4.772807267372271,-0.974365197456012,-0.3625948203281809,"# generated using pymatgen
data_LiW2(SCl4)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.98101007
_cell_length_b   7.43643580
_cell_length_c   7.95571753
_cell_angle_alpha   78.02287748
_cell_angle_beta   103.18463587
_cell_angle_gamma   99.16948484
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiW2(SCl4)2
_chemical_formula_sum   'Li1 W2 S2 Cl8'
_cell_volume   446.59810314
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.82868668  0.03280143  0.77618824  1
  W  W1  1  0.79008315  0.15684788  0.24800956  1
  W  W2  1  0.21199836  0.85241145  0.75849289  1
  S  S3  1  0.72357516  0.37513071  0.03962964  1
  S  S4  1  0.27496870  0.66515458  -0.00595200  1
  Cl  Cl5  1  0.82110445  0.92239171  0.10121665  1
  Cl  Cl6  1  0.53602653  0.98464172  0.29517088  1
  Cl  Cl7  1  0.08785381  0.19265475  0.32600651  1
  Cl  Cl8  1  0.79004786  0.28409564  0.49467641  1
  Cl  Cl9  1  0.23194366  0.70439233  0.54044881  1
  Cl  Cl10  1  0.90419559  0.78300673  0.67181480  1
  Cl  Cl11  1  0.47274653  0.03248730  0.72287229  1
  Cl  Cl12  1  0.14344148  0.11584076  0.83975530  1
"
NaLiCr3O8,mp-19280,13,-6.752045937143635,-6.577409333005187,-6.513547333671032,-0.4614299166561961,-0.09369400865598448,"# generated using pymatgen
data_NaLiCr3O8
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.19260075
_cell_length_b   5.19404957
_cell_length_c   6.63637312
_cell_angle_alpha   89.67916298
_cell_angle_beta   89.68695660
_cell_angle_gamma   65.33883268
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NaLiCr3O8
_chemical_formula_sum   'Na1 Li1 Cr3 O8'
_cell_volume   162.65841699
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Na  Na0  1  0.00647128  0.00694066  0.99814367  1
  Li  Li1  1  0.65259922  0.65436399  0.25690349  1
  Cr  Cr2  1  0.64202256  0.64199489  0.73250765  1
  Cr  Cr3  1  0.00373812  0.00430045  0.49095188  1
  Cr  Cr4  1  0.35189016  0.35187419  0.26835732  1
  O  O5  1  0.77836037  0.28814909  0.71131501  1
  O  O6  1  0.73031147  0.24610775  0.28633412  1
  O  O7  1  0.24425953  0.73023017  0.28578909  1
  O  O8  1  0.28827153  0.77751585  0.71101602  1
  O  O9  1  0.22964203  0.22793120  0.46525217  1
  O  O10  1  0.77114822  0.77169056  0.54429149  1
  O  O11  1  0.72033714  0.72065977  0.95473394  1
  O  O12  1  0.28094940  0.27824241  0.04440615  1
"
